referrer,views_total,views_unique
metatraits.embl.de,11,9
academic.oup.com,11,6
Google,6,3
github.com,4,4
Bing,2,1
clowm.bi.denbi.de,1,1
ecosia.org,1,1
zenodo.org,1,1
