time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-03 00:00:00+00:00,,,3.0,2.0
2026-02-04 00:00:00+00:00,,,1.0,1.0
2026-02-05 00:00:00+00:00,3.0,3.0,11.0,7.0
2026-02-06 00:00:00+00:00,76.0,33.0,24.0,8.0
2026-02-07 00:00:00+00:00,3.0,3.0,4.0,2.0
2026-02-08 00:00:00+00:00,0.0,0.0,1.0,1.0
2026-02-09 00:00:00+00:00,192.0,65.0,64.0,6.0
2026-02-10 00:00:00+00:00,11.0,7.0,20.0,4.0
2026-02-11 00:00:00+00:00,3.0,3.0,16.0,6.0
2026-02-12 00:00:00+00:00,19.0,11.0,19.0,1.0
2026-02-13 00:00:00+00:00,5.0,4.0,4.0,4.0
2026-02-14 00:00:00+00:00,10.0,6.0,2.0,2.0
2026-02-15 00:00:00+00:00,12.0,8.0,0.0,0.0
2026-02-16 00:00:00+00:00,15.0,11.0,0.0,0.0
2026-02-17 00:00:00+00:00,10.0,5.0,,
2026-02-18 00:00:00+00:00,14.0,6.0,,
