time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,16,8,2,2
2026-04-03 00:00:00+00:00,5,5,1,1
2026-04-04 00:00:00+00:00,15,7,1,1
2026-04-05 00:00:00+00:00,10,5,6,1
2026-04-06 00:00:00+00:00,10,5,0,0
2026-04-07 00:00:00+00:00,8,7,8,2
2026-04-08 00:00:00+00:00,16,6,0,0
2026-04-09 00:00:00+00:00,10,8,5,3
2026-04-10 00:00:00+00:00,19,9,1,1
2026-04-11 00:00:00+00:00,19,9,0,0
2026-04-12 00:00:00+00:00,21,9,3,3
2026-04-13 00:00:00+00:00,29,10,0,0
2026-04-14 00:00:00+00:00,21,10,0,0
2026-04-15 00:00:00+00:00,16,7,0,0
